vgs ,M0.m1:vds (V),M0.m1:gm (s),M0.m1:gds (s),M0.m1:cgg (F),M0.m1:cgs (F),M0.m1:vth (V),M0.m1:id (A)
967.0E-3,400.0E-3,209.3E-6,1.711E-6,27.24E-15,-20.33E-15,743.7E-3,30.81E-6
968.0E-3,400.0E-3,210.1E-6,1.727E-6,27.25E-15,-20.36E-15,743.7E-3,31.02E-6
969.0E-3,400.0E-3,211.0E-6,1.743E-6,27.27E-15,-20.39E-15,743.7E-3,31.23E-6
970.0E-3,400.0E-3,211.8E-6,1.759E-6,27.29E-15,-20.41E-15,743.7E-3,31.44E-6
971.0E-3,400.0E-3,212.7E-6,1.775E-6,27.31E-15,-20.44E-15,743.7E-3,31.65E-6
972.0E-3,400.0E-3,213.5E-6,1.791E-6,27.33E-15,-20.46E-15,743.7E-3,31.87E-6
973.0E-3,400.0E-3,214.4E-6,1.807E-6,27.34E-15,-20.49E-15,743.7E-3,32.08E-6
974.0E-3,400.0E-3,215.2E-6,1.824E-6,27.36E-15,-20.51E-15,743.7E-3,32.30E-6
975.0E-3,400.0E-3,216.1E-6,1.841E-6,27.38E-15,-20.54E-15,743.7E-3,32.51E-6
976.0E-3,400.0E-3,216.9E-6,1.857E-6,27.39E-15,-20.57E-15,743.7E-3,32.73E-6
977.0E-3,400.0E-3,217.8E-6,1.874E-6,27.41E-15,-20.59E-15,743.7E-3,32.95E-6
978.0E-3,400.0E-3,218.6E-6,1.892E-6,27.43E-15,-20.61E-15,743.7E-3,33.16E-6
979.0E-3,400.0E-3,219.5E-6,1.909E-6,27.45E-15,-20.64E-15,743.7E-3,33.38E-6
980.0E-3,400.0E-3,220.3E-6,1.926E-6,27.46E-15,-20.66E-15,743.7E-3,33.60E-6
981.0E-3,400.0E-3,221.2E-6,1.944E-6,27.48E-15,-20.69E-15,743.7E-3,33.82E-6
982.0E-3,400.0E-3,222.0E-6,1.962E-6,27.50E-15,-20.71E-15,743.7E-3,34.05E-6
983.0E-3,400.0E-3,222.9E-6,1.979E-6,27.51E-15,-20.73E-15,743.7E-3,34.27E-6
984.0E-3,400.0E-3,223.7E-6,1.997E-6,27.53E-15,-20.76E-15,743.7E-3,34.49E-6
985.0E-3,400.0E-3,224.6E-6,2.016E-6,27.54E-15,-20.78E-15,743.7E-3,34.71E-6
986.0E-3,400.0E-3,225.4E-6,2.034E-6,27.56E-15,-20.80E-15,743.7E-3,34.94E-6
987.0E-3,400.0E-3,226.3E-6,2.053E-6,27.58E-15,-20.83E-15,743.7E-3,35.17E-6
988.0E-3,400.0E-3,227.1E-6,2.071E-6,27.59E-15,-20.85E-15,743.7E-3,35.39E-6
989.0E-3,400.0E-3,228.0E-6,2.090E-6,27.61E-15,-20.87E-15,743.7E-3,35.62E-6
990.0E-3,400.0E-3,228.8E-6,2.109E-6,27.62E-15,-20.90E-15,743.7E-3,35.85E-6
991.0E-3,400.0E-3,229.7E-6,2.128E-6,27.64E-15,-20.92E-15,743.7E-3,36.08E-6
992.0E-3,400.0E-3,230.5E-6,2.147E-6,27.65E-15,-20.94E-15,743.7E-3,36.31E-6
993.0E-3,400.0E-3,231.3E-6,2.167E-6,27.67E-15,-20.96E-15,743.7E-3,36.54E-6
994.0E-3,400.0E-3,232.2E-6,2.187E-6,27.68E-15,-20.98E-15,743.7E-3,36.77E-6
995.0E-3,400.0E-3,233.0E-6,2.206E-6,27.70E-15,-21.00E-15,743.7E-3,37.00E-6
996.0E-3,400.0E-3,233.9E-6,2.226E-6,27.71E-15,-21.03E-15,743.7E-3,37.24E-6
997.0E-3,400.0E-3,234.7E-6,2.247E-6,27.73E-15,-21.05E-15,743.7E-3,37.47E-6
998.0E-3,400.0E-3,235.6E-6,2.267E-6,27.74E-15,-21.07E-15,743.7E-3,37.71E-6
999.0E-3,400.0E-3,236.4E-6,2.288E-6,27.76E-15,-21.09E-15,743.7E-3,37.94E-6
1.000,400.0E-3,237.3E-6,2.308E-6,27.77E-15,-21.11E-15,743.7E-3,38.18E-6
1.001,400.0E-3,238.1E-6,2.329E-6,27.78E-15,-21.13E-15,743.7E-3,38.42E-6
1.002,400.0E-3,238.9E-6,2.350E-6,27.80E-15,-21.15E-15,743.7E-3,38.65E-6
1.003,400.0E-3,239.8E-6,2.371E-6,27.81E-15,-21.17E-15,743.7E-3,38.89E-6
1.004,400.0E-3,240.6E-6,2.393E-6,27.83E-15,-21.19E-15,743.7E-3,39.13E-6
1.005,400.0E-3,241.5E-6,2.415E-6,27.84E-15,-21.21E-15,743.7E-3,39.38E-6
1.006,400.0E-3,242.3E-6,2.436E-6,27.85E-15,-21.23E-15,743.7E-3,39.62E-6
1.007,400.0E-3,243.1E-6,2.458E-6,27.87E-15,-21.25E-15,743.7E-3,39.86E-6
1.008,400.0E-3,244.0E-6,2.481E-6,27.88E-15,-21.27E-15,743.7E-3,40.10E-6
1.009,400.0E-3,244.8E-6,2.503E-6,27.89E-15,-21.29E-15,743.7E-3,40.35E-6
1.010,400.0E-3,245.6E-6,2.526E-6,27.91E-15,-21.31E-15,743.7E-3,40.59E-6
1.011,400.0E-3,246.5E-6,2.549E-6,27.92E-15,-21.33E-15,743.7E-3,40.84E-6
1.012,400.0E-3,247.3E-6,2.572E-6,27.93E-15,-21.35E-15,743.7E-3,41.09E-6
1.013,400.0E-3,248.1E-6,2.595E-6,27.94E-15,-21.37E-15,743.7E-3,41.33E-6
1.014,400.0E-3,249.0E-6,2.618E-6,27.96E-15,-21.38E-15,743.7E-3,41.58E-6
1.015,400.0E-3,249.8E-6,2.642E-6,27.97E-15,-21.40E-15,743.7E-3,41.83E-6
1.016,400.0E-3,250.6E-6,2.666E-6,27.98E-15,-21.42E-15,743.7E-3,42.08E-6
1.017,400.0E-3,251.5E-6,2.690E-6,27.99E-15,-21.44E-15,743.7E-3,42.33E-6
1.018,400.0E-3,252.3E-6,2.714E-6,28.01E-15,-21.46E-15,743.7E-3,42.58E-6
1.019,400.0E-3,253.1E-6,2.739E-6,28.02E-15,-21.48E-15,743.7E-3,42.84E-6
1.020,400.0E-3,254.0E-6,2.763E-6,28.03E-15,-21.49E-15,743.7E-3,43.09E-6
1.021,400.0E-3,254.8E-6,2.788E-6,28.04E-15,-21.51E-15,743.7E-3,43.34E-6
1.022,400.0E-3,255.6E-6,2.814E-6,28.06E-15,-21.53E-15,743.7E-3,43.60E-6
1.023,400.0E-3,256.4E-6,2.839E-6,28.07E-15,-21.55E-15,743.7E-3,43.86E-6
1.024,400.0E-3,257.3E-6,2.865E-6,28.08E-15,-21.56E-15,743.7E-3,44.11E-6
1.025,400.0E-3,258.1E-6,2.890E-6,28.09E-15,-21.58E-15,743.7E-3,44.37E-6
1.026,400.0E-3,258.9E-6,2.917E-6,28.10E-15,-21.60E-15,743.7E-3,44.63E-6
1.027,400.0E-3,259.7E-6,2.943E-6,28.11E-15,-21.61E-15,743.7E-3,44.89E-6
1.028,400.0E-3,260.6E-6,2.970E-6,28.13E-15,-21.63E-15,743.7E-3,45.15E-6
1.029,400.0E-3,261.4E-6,2.996E-6,28.14E-15,-21.65E-15,743.7E-3,45.41E-6
1.030,400.0E-3,262.2E-6,3.023E-6,28.15E-15,-21.66E-15,743.7E-3,45.67E-6
1.031,400.0E-3,263.0E-6,3.051E-6,28.16E-15,-21.68E-15,743.7E-3,45.93E-6
1.032,400.0E-3,263.9E-6,3.078E-6,28.17E-15,-21.70E-15,743.7E-3,46.20E-6
1.033,400.0E-3,264.7E-6,3.106E-6,28.18E-15,-21.71E-15,743.7E-3,46.46E-6
1.034,400.0E-3,265.5E-6,3.134E-6,28.19E-15,-21.73E-15,743.7E-3,46.73E-6
1.035,400.0E-3,266.3E-6,3.163E-6,28.20E-15,-21.75E-15,743.7E-3,46.99E-6
1.036,400.0E-3,267.1E-6,3.191E-6,28.21E-15,-21.76E-15,743.7E-3,47.26E-6
1.037,400.0E-3,267.9E-6,3.220E-6,28.23E-15,-21.78E-15,743.7E-3,47.53E-6
1.038,400.0E-3,268.7E-6,3.249E-6,28.24E-15,-21.79E-15,743.7E-3,47.79E-6
1.039,400.0E-3,269.6E-6,3.279E-6,28.25E-15,-21.81E-15,743.7E-3,48.06E-6
1.040,400.0E-3,270.4E-6,3.309E-6,28.26E-15,-21.82E-15,743.7E-3,48.33E-6
1.041,400.0E-3,271.2E-6,3.339E-6,28.27E-15,-21.84E-15,743.7E-3,48.60E-6
1.042,400.0E-3,272.0E-6,3.369E-6,28.28E-15,-21.85E-15,743.7E-3,48.88E-6
1.043,400.0E-3,272.8E-6,3.399E-6,28.29E-15,-21.87E-15,743.7E-3,49.15E-6
1.044,400.0E-3,273.6E-6,3.430E-6,28.30E-15,-21.88E-15,743.7E-3,49.42E-6
1.045,400.0E-3,274.4E-6,3.461E-6,28.31E-15,-21.90E-15,743.7E-3,49.70E-6
1.046,400.0E-3,275.2E-6,3.493E-6,28.32E-15,-21.91E-15,743.7E-3,49.97E-6
1.047,400.0E-3,276.0E-6,3.525E-6,28.33E-15,-21.93E-15,743.7E-3,50.25E-6
1.048,400.0E-3,276.8E-6,3.557E-6,28.34E-15,-21.94E-15,743.7E-3,50.52E-6
1.049,400.0E-3,277.6E-6,3.589E-6,28.35E-15,-21.96E-15,743.7E-3,50.80E-6
1.050,400.0E-3,278.4E-6,3.622E-6,28.36E-15,-21.97E-15,743.7E-3,51.08E-6
1.051,400.0E-3,279.2E-6,3.655E-6,28.37E-15,-21.99E-15,743.7E-3,51.36E-6
1.052,400.0E-3,280.0E-6,3.688E-6,28.38E-15,-22.00E-15,743.7E-3,51.64E-6
1.053,400.0E-3,280.8E-6,3.722E-6,28.39E-15,-22.01E-15,743.7E-3,51.92E-6
1.054,400.0E-3,281.6E-6,3.756E-6,28.40E-15,-22.03E-15,743.7E-3,52.20E-6
1.055,400.0E-3,282.4E-6,3.790E-6,28.41E-15,-22.04E-15,743.7E-3,52.48E-6
1.056,400.0E-3,283.2E-6,3.824E-6,28.41E-15,-22.05E-15,743.7E-3,52.76E-6
1.057,400.0E-3,284.0E-6,3.859E-6,28.42E-15,-22.07E-15,743.7E-3,53.05E-6
1.058,400.0E-3,284.8E-6,3.895E-6,28.43E-15,-22.08E-15,743.7E-3,53.33E-6
1.059,400.0E-3,285.6E-6,3.930E-6,28.44E-15,-22.09E-15,743.7E-3,53.62E-6
1.060,400.0E-3,286.4E-6,3.966E-6,28.45E-15,-22.11E-15,743.7E-3,53.90E-6
1.061,400.0E-3,287.2E-6,4.003E-6,28.46E-15,-22.12E-15,743.7E-3,54.19E-6
1.062,400.0E-3,287.9E-6,4.039E-6,28.47E-15,-22.13E-15,743.7E-3,54.48E-6
1.063,400.0E-3,288.7E-6,4.076E-6,28.48E-15,-22.15E-15,743.7E-3,54.76E-6
1.064,400.0E-3,289.5E-6,4.114E-6,28.49E-15,-22.16E-15,743.7E-3,55.05E-6
1.065,400.0E-3,290.3E-6,4.152E-6,28.50E-15,-22.17E-15,743.7E-3,55.34E-6
1.066,400.0E-3,291.1E-6,4.190E-6,28.50E-15,-22.19E-15,743.7E-3,55.63E-6
1.067,400.0E-3,291.9E-6,4.228E-6,28.51E-15,-22.20E-15,743.7E-3,55.92E-6
1.068,400.0E-3,292.6E-6,4.267E-6,28.52E-15,-22.21E-15,743.7E-3,56.22E-6
1.069,400.0E-3,293.4E-6,4.307E-6,28.53E-15,-22.22E-15,743.7E-3,56.51E-6
1.070,400.0E-3,294.2E-6,4.347E-6,28.54E-15,-22.24E-15,743.7E-3,56.80E-6
1.071,400.0E-3,295.0E-6,4.387E-6,28.55E-15,-22.25E-15,743.7E-3,57.10E-6
1.072,400.0E-3,295.7E-6,4.427E-6,28.56E-15,-22.26E-15,743.7E-3,57.39E-6
1.073,400.0E-3,296.5E-6,4.468E-6,28.56E-15,-22.27E-15,743.7E-3,57.69E-6
1.074,400.0E-3,297.3E-6,4.510E-6,28.57E-15,-22.28E-15,743.7E-3,57.99E-6
1.075,400.0E-3,298.1E-6,4.552E-6,28.58E-15,-22.30E-15,743.7E-3,58.28E-6
1.076,400.0E-3,298.8E-6,4.594E-6,28.59E-15,-22.31E-15,743.7E-3,58.58E-6
1.077,400.0E-3,299.6E-6,4.637E-6,28.60E-15,-22.32E-15,743.7E-3,58.88E-6
1.078,400.0E-3,300.4E-6,4.680E-6,28.60E-15,-22.33E-15,743.7E-3,59.18E-6
1.079,400.0E-3,301.1E-6,4.723E-6,28.61E-15,-22.34E-15,743.7E-3,59.48E-6
1.080,400.0E-3,301.9E-6,4.767E-6,28.62E-15,-22.36E-15,743.7E-3,59.78E-6
1.081,400.0E-3,302.7E-6,4.812E-6,28.63E-15,-22.37E-15,743.7E-3,60.09E-6
1.082,400.0E-3,303.4E-6,4.857E-6,28.64E-15,-22.38E-15,743.7E-3,60.39E-6
1.083,400.0E-3,304.2E-6,4.902E-6,28.64E-15,-22.39E-15,743.7E-3,60.69E-6
1.084,400.0E-3,304.9E-6,4.948E-6,28.65E-15,-22.40E-15,743.7E-3,61.00E-6
1.085,400.0E-3,305.7E-6,4.995E-6,28.66E-15,-22.41E-15,743.7E-3,61.30E-6
1.086,400.0E-3,306.4E-6,5.042E-6,28.67E-15,-22.42E-15,743.7E-3,61.61E-6
1.087,400.0E-3,307.2E-6,5.089E-6,28.67E-15,-22.43E-15,743.7E-3,61.92E-6
1.088,400.0E-3,307.9E-6,5.137E-6,28.68E-15,-22.45E-15,743.7E-3,62.22E-6
1.089,400.0E-3,308.7E-6,5.186E-6,28.69E-15,-22.46E-15,743.7E-3,62.53E-6
1.090,400.0E-3,309.4E-6,5.235E-6,28.70E-15,-22.47E-15,743.7E-3,62.84E-6
1.091,400.0E-3,310.2E-6,5.284E-6,28.70E-15,-22.48E-15,743.7E-3,63.15E-6
1.092,400.0E-3,310.9E-6,5.334E-6,28.71E-15,-22.49E-15,743.7E-3,63.46E-6
1.093,400.0E-3,311.7E-6,5.385E-6,28.72E-15,-22.50E-15,743.7E-3,63.77E-6
1.094,400.0E-3,312.4E-6,5.436E-6,28.73E-15,-22.51E-15,743.7E-3,64.08E-6
1.095,400.0E-3,313.2E-6,5.488E-6,28.73E-15,-22.52E-15,743.7E-3,64.40E-6
1.096,400.0E-3,313.9E-6,5.540E-6,28.74E-15,-22.53E-15,743.7E-3,64.71E-6
1.097,400.0E-3,314.6E-6,5.593E-6,28.75E-15,-22.54E-15,743.7E-3,65.02E-6
1.098,400.0E-3,315.4E-6,5.647E-6,28.75E-15,-22.55E-15,743.7E-3,65.34E-6
1.099,400.0E-3,316.1E-6,5.701E-6,28.76E-15,-22.56E-15,743.7E-3,65.65E-6
1.100,400.0E-3,316.9E-6,5.755E-6,28.77E-15,-22.57E-15,743.7E-3,65.97E-6
1.101,400.0E-3,317.6E-6,5.811E-6,28.78E-15,-22.58E-15,743.7E-3,66.29E-6
1.102,400.0E-3,318.3E-6,5.867E-6,28.78E-15,-22.59E-15,743.7E-3,66.61E-6
1.103,400.0E-3,319.0E-6,5.923E-6,28.79E-15,-22.60E-15,743.7E-3,66.92E-6
1.104,400.0E-3,319.8E-6,5.981E-6,28.80E-15,-22.61E-15,743.7E-3,67.24E-6
1.105,400.0E-3,320.5E-6,6.038E-6,28.80E-15,-22.62E-15,743.7E-3,67.56E-6
1.106,400.0E-3,321.2E-6,6.097E-6,28.81E-15,-22.63E-15,743.7E-3,67.89E-6
1.107,400.0E-3,321.9E-6,6.156E-6,28.82E-15,-22.64E-15,743.7E-3,68.21E-6
1.108,400.0E-3,322.7E-6,6.216E-6,28.82E-15,-22.65E-15,743.7E-3,68.53E-6
1.109,400.0E-3,323.4E-6,6.277E-6,28.83E-15,-22.66E-15,743.7E-3,68.85E-6
1.110,400.0E-3,324.1E-6,6.338E-6,28.84E-15,-22.67E-15,743.7E-3,69.18E-6
1.111,400.0E-3,324.8E-6,6.400E-6,28.84E-15,-22.68E-15,743.7E-3,69.50E-6
1.112,400.0E-3,325.5E-6,6.463E-6,28.85E-15,-22.69E-15,743.7E-3,69.83E-6
1.113,400.0E-3,326.2E-6,6.526E-6,28.86E-15,-22.70E-15,743.7E-3,70.15E-6
1.114,400.0E-3,327.0E-6,6.591E-6,28.86E-15,-22.71E-15,743.7E-3,70.48E-6
1.115,400.0E-3,327.7E-6,6.656E-6,28.87E-15,-22.72E-15,743.7E-3,70.80E-6
1.116,400.0E-3,328.4E-6,6.722E-6,28.88E-15,-22.72E-15,743.7E-3,71.13E-6
1.117,400.0E-3,329.1E-6,6.788E-6,28.88E-15,-22.73E-15,743.7E-3,71.46E-6
1.118,400.0E-3,329.8E-6,6.856E-6,28.89E-15,-22.74E-15,743.7E-3,71.79E-6
1.119,400.0E-3,330.5E-6,6.924E-6,28.89E-15,-22.75E-15,743.7E-3,72.12E-6
1.120,400.0E-3,331.2E-6,6.993E-6,28.90E-15,-22.76E-15,743.7E-3,72.45E-6
1.121,400.0E-3,331.9E-6,7.063E-6,28.91E-15,-22.77E-15,743.7E-3,72.78E-6
1.122,400.0E-3,332.6E-6,7.134E-6,28.91E-15,-22.78E-15,743.7E-3,73.12E-6
1.123,400.0E-3,333.3E-6,7.205E-6,28.92E-15,-22.79E-15,743.7E-3,73.45E-6
1.124,400.0E-3,334.0E-6,7.278E-6,28.93E-15,-22.80E-15,743.7E-3,73.78E-6
1.125,400.0E-3,334.6E-6,7.352E-6,28.93E-15,-22.80E-15,743.7E-3,74.12E-6
1.126,400.0E-3,335.3E-6,7.426E-6,28.94E-15,-22.81E-15,743.7E-3,74.45E-6
1.127,400.0E-3,336.0E-6,7.501E-6,28.94E-15,-22.82E-15,743.7E-3,74.79E-6
1.128,400.0E-3,336.7E-6,7.578E-6,28.95E-15,-22.83E-15,743.7E-3,75.12E-6
1.129,400.0E-3,337.4E-6,7.655E-6,28.96E-15,-22.84E-15,743.7E-3,75.46E-6
1.130,400.0E-3,338.1E-6,7.733E-6,28.96E-15,-22.85E-15,743.7E-3,75.80E-6
1.131,400.0E-3,338.7E-6,7.812E-6,28.97E-15,-22.86E-15,743.7E-3,76.14E-6
1.132,400.0E-3,339.4E-6,7.893E-6,28.97E-15,-22.86E-15,743.7E-3,76.47E-6
1.133,400.0E-3,340.1E-6,7.974E-6,28.98E-15,-22.87E-15,743.7E-3,76.81E-6
1.134,400.0E-3,340.8E-6,8.057E-6,28.99E-15,-22.88E-15,743.7E-3,77.15E-6
1.135,400.0E-3,341.4E-6,8.140E-6,28.99E-15,-22.89E-15,743.7E-3,77.50E-6
1.136,400.0E-3,342.1E-6,8.225E-6,29.00E-15,-22.90E-15,743.7E-3,77.84E-6
1.137,400.0E-3,342.8E-6,8.310E-6,29.00E-15,-22.90E-15,743.7E-3,78.18E-6
1.138,400.0E-3,343.4E-6,8.397E-6,29.01E-15,-22.91E-15,743.7E-3,78.52E-6
1.139,400.0E-3,344.1E-6,8.485E-6,29.01E-15,-22.92E-15,743.7E-3,78.87E-6
1.140,400.0E-3,344.8E-6,8.575E-6,29.02E-15,-22.93E-15,743.7E-3,79.21E-6
1.141,400.0E-3,345.4E-6,8.665E-6,29.03E-15,-22.94E-15,743.7E-3,79.56E-6
1.142,400.0E-3,346.1E-6,8.757E-6,29.03E-15,-22.94E-15,743.7E-3,79.90E-6
1.143,400.0E-3,346.7E-6,8.850E-6,29.04E-15,-22.95E-15,743.7E-3,80.25E-6
1.144,400.0E-3,347.4E-6,8.944E-6,29.04E-15,-22.96E-15,743.7E-3,80.60E-6
1.145,400.0E-3,348.0E-6,9.040E-6,29.05E-15,-22.97E-15,743.7E-3,80.94E-6
1.146,400.0E-3,348.7E-6,9.136E-6,29.05E-15,-22.97E-15,743.7E-3,81.29E-6
1.147,400.0E-3,349.3E-6,9.235E-6,29.06E-15,-22.98E-15,743.7E-3,81.64E-6
1.148,400.0E-3,350.0E-6,9.334E-6,29.06E-15,-22.99E-15,743.7E-3,81.99E-6
1.149,400.0E-3,350.6E-6,9.435E-6,29.07E-15,-23.00E-15,743.7E-3,82.34E-6
1.150,400.0E-3,351.2E-6,9.538E-6,29.08E-15,-23.00E-15,743.7E-3,82.69E-6
1.151,400.0E-3,351.9E-6,9.642E-6,29.08E-15,-23.01E-15,743.7E-3,83.04E-6
1.152,400.0E-3,352.5E-6,9.747E-6,29.09E-15,-23.02E-15,743.7E-3,83.39E-6
1.153,400.0E-3,353.1E-6,9.854E-6,29.09E-15,-23.03E-15,743.7E-3,83.75E-6
1.154,400.0E-3,353.8E-6,9.963E-6,29.10E-15,-23.03E-15,743.7E-3,84.10E-6
1.155,400.0E-3,354.4E-6,10.07E-6,29.10E-15,-23.04E-15,743.7E-3,84.45E-6
1.156,400.0E-3,355.0E-6,10.18E-6,29.11E-15,-23.05E-15,743.7E-3,84.81E-6
1.157,400.0E-3,355.6E-6,10.30E-6,29.11E-15,-23.06E-15,743.7E-3,85.16E-6
1.158,400.0E-3,356.2E-6,10.41E-6,29.12E-15,-23.06E-15,743.7E-3,85.52E-6
1.159,400.0E-3,356.9E-6,10.53E-6,29.12E-15,-23.07E-15,743.7E-3,85.88E-6
1.160,400.0E-3,357.5E-6,10.65E-6,29.13E-15,-23.08E-15,743.7E-3,86.23E-6
1.161,400.0E-3,358.1E-6,10.77E-6,29.13E-15,-23.08E-15,743.7E-3,86.59E-6
1.162,400.0E-3,358.7E-6,10.89E-6,29.14E-15,-23.09E-15,743.7E-3,86.95E-6
1.163,400.0E-3,359.3E-6,11.01E-6,29.14E-15,-23.10E-15,743.7E-3,87.31E-6
1.164,400.0E-3,359.9E-6,11.14E-6,29.15E-15,-23.10E-15,743.7E-3,87.67E-6
1.165,400.0E-3,360.5E-6,11.27E-6,29.15E-15,-23.11E-15,743.7E-3,88.03E-6
1.166,400.0E-3,361.1E-6,11.40E-6,29.16E-15,-23.12E-15,743.7E-3,88.39E-6
1.167,400.0E-3,361.7E-6,11.53E-6,29.17E-15,-23.13E-15,743.7E-3,88.75E-6
1.168,400.0E-3,362.3E-6,11.66E-6,29.17E-15,-23.13E-15,743.7E-3,89.11E-6
1.169,400.0E-3,362.9E-6,11.80E-6,29.18E-15,-23.14E-15,743.7E-3,89.47E-6
1.170,400.0E-3,363.5E-6,11.94E-6,29.18E-15,-23.15E-15,743.7E-3,89.84E-6
1.171,400.0E-3,364.0E-6,12.08E-6,29.19E-15,-23.15E-15,743.7E-3,90.20E-6
1.172,400.0E-3,364.6E-6,12.22E-6,29.19E-15,-23.16E-15,743.7E-3,90.57E-6
1.173,400.0E-3,365.2E-6,12.37E-6,29.20E-15,-23.17E-15,743.7E-3,90.93E-6
1.174,400.0E-3,365.8E-6,12.52E-6,29.20E-15,-23.17E-15,743.7E-3,91.30E-6
1.175,400.0E-3,366.3E-6,12.67E-6,29.21E-15,-23.18E-15,743.7E-3,91.66E-6
1.176,400.0E-3,366.9E-6,12.82E-6,29.21E-15,-23.18E-15,743.7E-3,92.03E-6
1.177,400.0E-3,367.5E-6,12.97E-6,29.22E-15,-23.19E-15,743.7E-3,92.40E-6
1.178,400.0E-3,368.0E-6,13.13E-6,29.22E-15,-23.20E-15,743.7E-3,92.76E-6
1.179,400.0E-3,368.6E-6,13.29E-6,29.23E-15,-23.20E-15,743.7E-3,93.13E-6
1.180,400.0E-3,369.1E-6,13.46E-6,29.23E-15,-23.21E-15,743.7E-3,93.50E-6
1.181,400.0E-3,369.7E-6,13.62E-6,29.24E-15,-23.22E-15,743.7E-3,93.87E-6
1.182,400.0E-3,370.2E-6,13.79E-6,29.24E-15,-23.22E-15,743.7E-3,94.24E-6
1.183,400.0E-3,370.8E-6,13.96E-6,29.24E-15,-23.23E-15,743.7E-3,94.61E-6
1.184,400.0E-3,371.3E-6,14.14E-6,29.25E-15,-23.23E-15,743.7E-3,94.98E-6
1.185,400.0E-3,371.8E-6,14.31E-6,29.25E-15,-23.24E-15,743.7E-3,95.35E-6
1.186,400.0E-3,372.4E-6,14.49E-6,29.26E-15,-23.25E-15,743.7E-3,95.72E-6
1.187,400.0E-3,372.9E-6,14.68E-6,29.26E-15,-23.25E-15,743.7E-3,96.10E-6
1.188,400.0E-3,373.4E-6,14.87E-6,29.27E-15,-23.26E-15,743.7E-3,96.47E-6
1.189,400.0E-3,374.0E-6,15.06E-6,29.27E-15,-23.26E-15,743.7E-3,96.84E-6
1.190,400.0E-3,374.5E-6,15.25E-6,29.28E-15,-23.27E-15,743.7E-3,97.22E-6
1.191,400.0E-3,375.0E-6,15.45E-6,29.28E-15,-23.28E-15,743.7E-3,97.59E-6
1.192,400.0E-3,375.5E-6,15.65E-6,29.29E-15,-23.28E-15,743.7E-3,97.97E-6
1.193,400.0E-3,376.0E-6,15.86E-6,29.29E-15,-23.29E-15,743.7E-3,98.34E-6
1.194,400.0E-3,376.5E-6,16.06E-6,29.30E-15,-23.29E-15,743.7E-3,98.72E-6
1.195,400.0E-3,377.0E-6,16.28E-6,29.30E-15,-23.30E-15,743.7E-3,99.10E-6
1.196,400.0E-3,377.5E-6,16.49E-6,29.31E-15,-23.31E-15,743.7E-3,99.47E-6
1.197,400.0E-3,378.0E-6,16.72E-6,29.31E-15,-23.31E-15,743.7E-3,99.85E-6
1.198,400.0E-3,378.5E-6,16.94E-6,29.32E-15,-23.32E-15,743.7E-3,100.2E-6
1.199,400.0E-3,378.9E-6,17.17E-6,29.32E-15,-23.32E-15,743.7E-3,100.6E-6
1.200,400.0E-3,379.4E-6,17.40E-6,29.33E-15,-23.33E-15,743.7E-3,101.0E-6
1.201,400.0E-3,379.9E-6,17.64E-6,29.33E-15,-23.33E-15,743.7E-3,101.4E-6
1.202,400.0E-3,380.3E-6,17.88E-6,29.34E-15,-23.34E-15,743.7E-3,101.7E-6
1.203,400.0E-3,380.8E-6,18.13E-6,29.34E-15,-23.34E-15,743.7E-3,102.1E-6
1.204,400.0E-3,381.3E-6,18.38E-6,29.35E-15,-23.35E-15,743.7E-3,102.5E-6
1.205,400.0E-3,381.7E-6,18.64E-6,29.35E-15,-23.36E-15,743.7E-3,102.9E-6
1.206,400.0E-3,382.2E-6,18.90E-6,29.35E-15,-23.36E-15,743.7E-3,103.3E-6
1.207,400.0E-3,382.6E-6,19.17E-6,29.36E-15,-23.37E-15,743.7E-3,103.7E-6
1.208,400.0E-3,383.0E-6,19.44E-6,29.36E-15,-23.37E-15,743.7E-3,104.0E-6
1.209,400.0E-3,383.5E-6,19.72E-6,29.37E-15,-23.38E-15,743.7E-3,104.4E-6
1.210,400.0E-3,383.9E-6,20.01E-6,29.37E-15,-23.38E-15,743.7E-3,104.8E-6
1.211,400.0E-3,384.3E-6,20.30E-6,29.38E-15,-23.39E-15,743.7E-3,105.2E-6
1.212,400.0E-3,384.7E-6,20.59E-6,29.38E-15,-23.39E-15,743.7E-3,105.6E-6
1.213,400.0E-3,385.1E-6,20.89E-6,29.39E-15,-23.40E-15,743.7E-3,106.0E-6
1.214,400.0E-3,385.5E-6,21.20E-6,29.39E-15,-23.40E-15,743.7E-3,106.3E-6
1.215,400.0E-3,385.9E-6,21.52E-6,29.40E-15,-23.41E-15,743.7E-3,106.7E-6
1.216,400.0E-3,386.3E-6,21.84E-6,29.40E-15,-23.41E-15,743.7E-3,107.1E-6
1.217,400.0E-3,386.7E-6,22.16E-6,29.41E-15,-23.42E-15,743.7E-3,107.5E-6
1.218,400.0E-3,387.1E-6,22.50E-6,29.41E-15,-23.42E-15,743.7E-3,107.9E-6
1.219,400.0E-3,387.4E-6,22.84E-6,29.41E-15,-23.43E-15,743.7E-3,108.3E-6
1.220,400.0E-3,387.8E-6,23.18E-6,29.42E-15,-23.43E-15,743.7E-3,108.7E-6
1.221,400.0E-3,388.2E-6,23.54E-6,29.42E-15,-23.44E-15,743.7E-3,109.0E-6
